"SKU";"Name";"Category";"Схема";"Brand";"Seller";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Цена с Ozon картой";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"FBS";"Base price";"Category Position";"Categories Last Count";"Sales Per Day Average";"Turnover";"Turnover days"
802555890;"Acer Nitro 5 AN515-46-R03R Игровой ноутбук 15.6"", AMD Ryzen 5 6600H (3.3 ГГц), RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3060 (6 Гб), Без системы, (NH.QGZER.002), черный, Русская раскладка";"";"FBO";"Acer";"ОМК";0;0;18;104490;155040;79390;"86696,0204";94990;104490;98;8496210;"14777768,1043";"23150,436";"6281558,1043";"42,5068";"https://www.ozon.ru/context/detail/id/802555890/";"https://cdn1.ozone.ru/s3/multimedia-x/6557892069.jpg";211;30;"0,455";"4,94";0;108490;0;1;"0,267";"2,2";167
1349963475;"Мышь Acer OMR302 черный оптическая (1200dpi) беспроводная USB (3but)";"Электроника/Компьютеры/Периферия/Мыши";"FBO";"Acer";"Позитроника";57;0;10;506;999;506;"510,9381";879;491;97;49561;"267483,6324";"135,0436";"217922,6324";"81,4714";"https://www.ozon.ru/context/detail/id/1349963475/";"https://cdn1.ozone.ru/s3/multimedia-7/6896519683.jpg";68;11;"1,4265";"5";0;549;203;3;"0,2643";"3,4";108
760513682;"Сумка для ноутбука 15.6"" Acer LS series OBG202 черный/серый полиэстер (ZL.BAGEE.002)";"Электроника/Ноутбуки, планшеты и электронные книги/Аксессуары для ноутбуков";"FBO";"Acer";"Позитроника";81;0;26;1087;1290;972;"1040,4";1038;1043;95;98838;"192944,3936";"269,3134";"94106,3936";"48,7738";"https://www.ozon.ru/context/detail/id/760513682/";"https://cdn1.ozone.ru/s3/multimedia-j/6447853195.jpg";188;65;"0,5053";"5";0;1890;998;2;"0,2589";"2,35";156
800939321;"Acer Aspire 5 A515-57 I385SUW1 Ноутбук 15.6"", Intel Core i3-1215U (1.2 ГГц), RAM 8 ГБ, SSD 512 ГБ, Intel HD Graphics, Windows Home, (NX.K3KER.00E), серый, Русская раскладка";"";"FBO";"Acer";"ОМК";0;0;16;47006;70900;38790;"46310,0105";51572.5;47006;95;4399451;"11785390,635";"11987,6049";"7385939,635";"62,6703";"https://www.ozon.ru/context/detail/id/800939321/";"https://cdn1.ozone.ru/s3/multimedia-v/6626648287.jpg";137;36;"0,4818";"4,94";0;53990;0;1;"0,2589";"2,04";180
1269919454;"Acer NX.KMZCD.002 Ноутбук, RAM 16 ГБ, серебристый";"";"FBS";"Acer";"Line_shop";0;11;0;92209;103730;89788;"95918,2366";92340;89816;93;8920396;"467683618,8571";"24306,2561";"458763222,8571";"98,0926";"https://www.ozon.ru/context/detail/id/1269919454/";"https://cdn1.ozone.ru/s3/multimedia-u/6820788270.jpg";7;3;"1";"0";1;96850;0;1;"0,2534";"0";0
1264851157;"Acer Swift Go SFG14-71-51EJ Ноутбук 14"", Intel Core i5-1335U (1.3 ГГц), RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Home, (NX.KMZCD.002), серебристый, Русская раскладка";"";"FBS";"Acer";"ACER";0;11;0;95606;104099;91025;"91159,9032";95621;93363;93;8477871;"311137865,7";"23100,4659";"302659994,7";"97,2752";"https://www.ozon.ru/context/detail/id/1264851157/";"https://cdn1.ozone.ru/s3/multimedia-a/6729912190.jpg";10;3;"9,3";"0";1;103490;0;1;"0,2534";"0";0
720980872;"Acer Мышь беспроводная mish7326014, черный";"";"FBS";"Acer";"Газон";0;142;0;1044;1320;1017;"1235";1116;1044;92;113620;"3790776,3636";"309,5913";"3677156,3636";"97,0027";"https://www.ozon.ru/context/detail/id/720980872/";"https://cdn1.ozone.ru/s3/multimedia-y/6249567442.jpg";11;4;"8,3636";"0";1;1566;0;1;"0,2507";"0";0
720823486;"Acer Мышь беспроводная mish7326014, черный";"";"FBS";"Acer";"B-MAX";0;142;0;1102;1185;948;"1185";1102;1102;92;109020;"3637303,6364";"297,0572";"3528283,6364";"97,0027";"https://www.ozon.ru/context/detail/id/720823486/";"https://cdn1.ozone.ru/s3/multimedia-y/6249567442.jpg";11;4;"8,3636";"0";1;1653;0;1;"0,2507";"0";0
720832226;"Acer Мышь беспроводная mish7326014, черный";"";"FBS";"Acer";"Ever Goods";0;142;0;1098;1270;1017;"1213";1098;1098;92;111596;"3723248,3636";"304,0763";"3611652,3636";"97,0027";"https://www.ozon.ru/context/detail/id/720832226/";"https://cdn1.ozone.ru/s3/multimedia-y/6249567442.jpg";11;4;"8,3636";"0";1;1647;0;1;"0,2507";"0";0
719544529;"Acer Мышь беспроводная mish7326014, черный";"";"FBS";"Acer";"B-WHITE";0;142;0;1214;1220;948;"1098";1210;1214;92;101016;"3370261,0909";"275,248";"3269245,0909";"97,0027";"https://www.ozon.ru/context/detail/id/719544529/";"https://cdn1.ozone.ru/s3/multimedia-y/6249567442.jpg";11;4;"8,3636";"0";1;1821;0;1;"0,2507";"0";0
