"SKU";"Name";"Category";"Схема";"Brand";"Seller";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Цена с Ozon картой";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"FBS";"Base price";"Category Position";"Categories Last Count";"Sales Per Day Average";"Turnover";"Turnover days"
982552309;"Сетевое Зарядное устройство для телефона Hoco C80A / Type-C + USB-A / PD3.0+QC3.0 20W 3A";"Электроника/Аксессуары для электроники/Сетевые зарядные устройства";"FBO";"hoco";"Первый Электронный";333;0;1405;646;646;433;"536,5909";543;621;5234;2808517;"3874908,7932";"7652,6349";"1066391,7932";"27,5204";"https://www.ozon.ru/context/detail/id/982552309/";"https://cdn1.ozone.ru/s3/multimedia-d/6653228737.jpg";266;244;"19,5376";"4,81";0;990;484;1;"14,2616";"31,44";12
1216948237;"Наушники беспроводные, игровые наушники N35 с подсветкой, низкая задержка 45мс, HD микрофон, 3D звук, зарядный кейс, Bluetooth 5.3 до 8 часов работы.";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"hoco. Selected";704;0;1714;820;1035;751;"901,8165";913;797;5091;4591148;"11158617,9868";"12509,9401";"6567469,9868";"58,8556";"https://www.ozon.ru/context/detail/id/1216948237/";"https://cdn1.ozone.ru/s3/multimedia-4/6787476544.jpg";151;150;"33,7152";"4,8";0;9990;186;2;"13,8719";"14,46";25
965021606;"Наушники беспроводные с микрофоном hoco EW42 Plus";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"iStore.";450;0;1032;1229;3990;966;"1305,2186";1300;1160;5064;6609627;"8393540,1696";"18009,8828";"1783913,1696";"21,2534";"https://www.ozon.ru/context/detail/id/965021606/";"https://cdn1.ozone.ru/s3/multimedia-o/6869951880.jpg";289;267;"17,5225";"4,67";0;15990;3186;2;"13,7984";"22,51";16
999287888;"Наушники беспроводные с микрофоном T11";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"My_shop";1112;0;1740;599;990;499;"662,8958";671;572;5036;3338343;"4605909,3271";"9096,3025";"1267566,3271";"27,5204";"https://www.ozon.ru/context/detail/id/999287888/";"https://cdn1.ozone.ru/s3/multimedia-f/6636786783.jpg";266;251;"18,9323";"4,69";0;7990;1164;2;"13,7221";"9,06";41
1342498132;"Кабель Hoco для Iphone,ipad, USB - Lightning, Hoco X89 Wind, чёрный, 1 метр, 2,4A для быстрой зарядки айфона";"Электроника/Телефоны и смарт-часы/Аксессуары для смартфонов и телефонов/Кабели";"FBO";"hoco";"VD";4951;0;522;222;222;168;"193,9695";199;218;4859;942498;"4674280,6216";"2568,1144";"3731782,6216";"79,8365";"https://www.ozon.ru/context/detail/id/1342498132/";"https://cdn1.ozone.ru/s3/multimedia-i/6862080798.jpg";74;62;"65,6622";"4,89";0;222;94;1;"13,2398";"1,96";187
804273653;"Наушники беспроводные с микрофоном hoco EW42 Plus";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"App.Store";655;0;1485;1225;1690;990;"1365,2789";1389;1156;4852;6624333;"7006138,9366";"18049,9537";"381805,9366";"5,4496";"https://www.ozon.ru/context/detail/id/804273653/";"https://cdn1.ozone.ru/s3/multimedia-o/6869951880.jpg";347;341;"13,9827";"4,7";0;15990;4210;2;"13,2207";"3,89";94
845373164;"Беспроводные наушники hoco EW51 WLPRO2 с активным шумоподавлением";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"Sound Place";731;0;1574;1584;2820;1261;"1783,8545";1920;1539;4844;8640991;"9354701,1711";"23544,9346";"713710,1711";"7,6294";"https://www.ozon.ru/context/detail/id/845373164/";"https://cdn1.ozone.ru/s3/multimedia-e/6902428766.jpg";339;328;"14,0147";"4,74";0;14990;449;3;"13,1989";"13,25";28
928454681;"Наушники проводные с микрофоном Hoco Проводные Вкладыши Jack 3,5 Белые M3 Universal";"";"FBO";"hoco";"Гамма трейд";0;0;2550;310;2000;259;"331,6224";334;304;4825;1600078;"2293861,8203";"4359,8856";"693783,8203";"30,2452";"https://www.ozon.ru/context/detail/id/928454681/";"https://cdn1.ozone.ru/s3/multimedia-9/6734994957.jpg";256;227;"18,4961";"4,78";0;2000;0;1;"13,1471";"0";0
1200272076;"Наушники беспроводные для телефона спортивные с микрофоном для андроид, айфон/Блютуз гарнитура";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"TechnoZone";2819;0;1158;1420;6000;1413;"1553,4915";1582;1340;4796;7450545;"30047802,3626";"20301,2125";"22597257,3626";"75,2044";"https://www.ozon.ru/context/detail/id/1200272076/";"https://cdn1.ozone.ru/s3/multimedia-6/6847157166.jpg";91;89;"52,7033";"4,84";0;12000;177;2;"13,0681";"3,4";108
1200261993;"Гарнитура bluetooth для телефона с микрофоном и зарядным кейсом / Шумоподавление / 16 часов работы";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"TechnoZone";1640;0;1972;1047;1800;1032;"1160,4484";1160.5;978;4706;5461070;"19649144,0196";"14880,2997";"14188074,0196";"72,2071";"https://www.ozon.ru/context/detail/id/1200261993/";"https://cdn1.ozone.ru/s3/multimedia-u/6825482058.jpg";102;100;"46,1373";"4,72";0;8999;43;1;"12,8229";"5,74";64
1131077123;"Наушники беспроводные с микрофоном A7 Plus";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"My_shop";962;0;1583;640;1990;599;"751,0353";735;602;4704;3532870;"6933493,5294";"9626,3488";"3400623,5294";"49,0463";"https://www.ozon.ru/context/detail/id/1131077123/";"https://cdn1.ozone.ru/s3/multimedia-5/6649201121.jpg";187;180;"25,1551";"4,5";0;7990;212;1;"12,8174";"9,78";38
826520617;"Провод для айфона, кабель Lightning hoco X88, быстрая зарядка для iPhone, 1 метр белый";"Электроника/Телефоны и смарт-часы/Аксессуары для смартфонов и телефонов/Кабели";"FBO";"hoco";"pwrOn";624;0;1024;299;390;136;"246,1078";264.5;293;4683;1152523;"1274023,9187";"3140,3896";"121500,9187";"9,5368";"https://www.ozon.ru/context/detail/id/826520617/";"https://cdn1.ozone.ru/s3/multimedia-5/6607111865.jpg";332;316;"14,0873";"4,77";0;699;1308;2;"12,7602";"15,01";24
1047268335;"Кабель Type-C - USB для быстрой зарядки hoco X59, 2 метра / Провод type-c хоко, кабель для зарядки type c / Шнур, зарядка, usb кабель, зарядные устройства и аксессуары";"Электроника/Телефоны и смарт-часы/Аксессуары для смартфонов и телефонов/Кабели";"FBO";"hoco";"Kiss Beauty";655;0;1790;311;1199;265;"298,548";314;305;4631;1382576;"2295952";"3767,2371";"913376";"39,782";"https://www.ozon.ru/context/detail/id/1047268335/";"https://cdn1.ozone.ru/s3/multimedia-4/6690047908.jpg";221;206;"20,6425";"4,72";0;1289;1530;2;"12,6185";"14,14";26
1143517522;"Наушники беспроводные с микрофоном pro Plus";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"App.Store";603;0;1350;890;990;490;"652,0891";590;839;4599;2998958;"6183244,8652";"8171,5477";"3184286,8652";"51,4986";"https://www.ozon.ru/context/detail/id/1143517522/";"https://cdn1.ozone.ru/s3/multimedia-v/6869997715.jpg";178;173;"25,8371";"4,55";0;7990;138;3;"12,5313";"15,25";24
1229810017;"Наушники беспроводные с микрофоном F9-5 pro Power bank";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"iStore.";904;0;1430;531;1990;499;"657,6983";599;500;4399;2893215;"7477534,5423";"7883,4196";"4584319,5423";"61,3079";"https://www.ozon.ru/context/detail/id/1229810017/";"https://cdn1.ozone.ru/s3/multimedia-5/6868830785.jpg";142;139;"30,9789";"4,55";0;7990;530;3;"11,9864";"9,73";38
1143518731;"Наушники беспроводные с микрофоном F9-5 pro Power bank";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"App.Store";819;0;1442;890;1190;468;"666,384";655.5;839;4385;2922094;"6024766,8427";"7962,109";"3102672,8427";"51,4986";"https://www.ozon.ru/context/detail/id/1143518731/";"https://cdn1.ozone.ru/s3/multimedia-5/6868830785.jpg";178;172;"24,6348";"4,57";0;7990;270;2;"11,9482";"10,71";34
1281225268;"hoco Наушники беспроводные с микрофоном Hoco Ew 56 Plus, Bluetooth, USB Type-C, бежевый";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"HOCO";2415;0;1295;1161;1690;1104;"1253,6294";1290;1017;4334;5433230;"17963922,6126";"14804,4414";"12530692,6126";"69,7548";"https://www.ozon.ru/context/detail/id/1281225268/";"https://cdn1.ozone.ru/s3/multimedia-u/6830811678.jpg";111;110;"39,045";"4,76";0;4990;1336;2;"11,8093";"3,59";102
1096772397;"Наушники беспроводные Bluetooth Amyzavls A7 Pro TWS с микрофоном Bluetooth, блютуз для iPhone, Android: Hi-Fi Гарнитура, черный";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"Гармажапов Станислав Раднажапович";3909;0;1503;700;830;547;"668,1427";695;679;4289;2865664;"5975560,7273";"7808,3488";"3109896,7273";"52,0436";"https://www.ozon.ru/context/detail/id/1096772397/";"https://cdn1.ozone.ru/s3/multimedia-1-c/6915421488.jpg";176;165;"24,3125";"4,73";0;1999;717;2;"11,6866";"2,19";167
1243390153;"Наушники беспроводные с микрофоном pro (2 поколения)";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"My_shop";741;0;1076;499;2990;468;"607,4602";539;477;4279;2599322;"7119038,6119";"7082,6213";"4519716,6119";"63,4877";"https://www.ozon.ru/context/detail/id/1243390153/";"https://cdn1.ozone.ru/s3/multimedia-k/6602697812.jpg";134;131;"31,9328";"4,49";0;7990;330;3;"11,6594";"11,55";32
